small_int_0,small_int_1,small_int_2,small_int_3,small_int_4,small_int_5,small_int_6,small_int_7,small_int_8,small_int_9,small_int_10,small_int_11,small_int_12,small_int_13,small_int_14,small_int_15,small_int_16,small_int_17,small_int_18,small_int_19,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,flag_0,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8,flag_9,big_num_0,big_num_1,big_num_2,big_num_3,big_num_4,big_num_5,big_num_6,big_num_7,big_num_8,big_num_9
15,6,55,95,1,37,80,16,77,68,10,34,61,9,57,90,99,45,30,9,cat_3,cat_0,cat_3,cat_0,cat_0,cat_3,cat_2,cat_0,cat_2,cat_0,cat_0,cat_0,cat_3,cat_3,cat_0,cat_0,cat_1,cat_0,cat_0,cat_2,true,true,false,false,false,true,false,false,true,false,5828583826,4922667407,8409899979,7769694846,1859821872,8170794420,9379095714,3971616588,9317443327,7297177193
4,17,4,88,6,47,84,74,55,31,54,21,51,90,53,82,35,29,60,90,cat_3,cat_2,cat_3,cat_3,cat_3,cat_3,cat_0,cat_3,cat_1,cat_2,cat_3,cat_2,cat_3,cat_3,cat_0,cat_3,cat_1,cat_3,cat_2,cat_3,true,false,true,false,true,true,true,false,false,false,1384348311,1084556963,7243716778,3315360469,4489787558,2900675810,2104642909,3362241196,5039834133,7642925489
67,5,44,10,44,84,72,89,12,20,74,61,47,79,32,52,44,43,70,94,cat_3,cat_0,cat_0,cat_0,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_2,cat_2,cat_2,cat_0,cat_0,cat_0,cat_1,cat_3,cat_3,cat_1,true,true,false,true,true,false,true,false,false,false,1733957475,9936118384,2551881466,2181483477,1169453625,8693911725,1594881796,6341679039,2021244869,2526123703
24,61,59,8,86,24,0,15,27,24,8,43,70,27,40,1,67,34,13,52,cat_1,cat_3,cat_3,cat_2,cat_0,cat_3,cat_3,cat_3,cat_1,cat_0,cat_1,cat_2,cat_2,cat_1,cat_1,cat_2,cat_3,cat_2,cat_3,cat_0,true,false,true,true,true,false,false,true,true,true,1446958945,8613143179,2433970277,9697111733,4460079113,7565786682,1634769397,8403436475,8387663208,2262956614
40,64,94,56,37,66,30,44,30,81,39,40,29,24,36,36,94,13,68,65,cat_2,cat_3,cat_3,cat_2,cat_0,cat_3,cat_3,cat_3,cat_3,cat_1,cat_0,cat_3,cat_3,cat_1,cat_3,cat_3,cat_0,cat_2,cat_2,cat_3,false,true,false,false,false,false,true,false,false,false,4094675883,8399312932,8224011710,9278876227,6933481091,8712059332,5044812173,7267617365,1193759529,7784991215
73,34,25,96,39,85,22,14,79,97,65,0,88,58,27,6,46,0,31,67,cat_0,cat_0,cat_2,cat_0,cat_0,cat_1,cat_0,cat_0,cat_3,cat_0,cat_0,cat_0,cat_2,cat_1,cat_0,cat_1,cat_1,cat_2,cat_0,cat_0,false,false,true,true,true,false,true,false,false,false,3228326700,6613460042,6984581050,7705323818,3211361063,6326836625,8089995629,7071683299,1072498211,7784856343
23,31,95,95,60,12,64,22,88,15,90,69,86,31,47,15,6,33,47,44,cat_1,cat_3,cat_0,cat_1,cat_3,cat_1,cat_0,cat_2,cat_2,cat_0,cat_0,cat_0,cat_1,cat_0,cat_0,cat_0,cat_1,cat_0,cat_2,cat_1,false,true,false,true,false,false,false,true,false,false,3673185948,8100532744,3602463033,3641739317,2739720171,9983192453,6673550374,3879311125,9407575275,4674132960
35,89,100,41,62,0,58,16,22,29,52,28,21,44,29,99,34,1,100,24,cat_1,cat_1,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_1,cat_3,cat_1,cat_2,cat_0,cat_0,cat_3,cat_3,cat_2,cat_1,cat_1,cat_0,true,true,true,false,true,true,true,true,true,false,7927124102,9570464592,7674789940,2490791746,4403944401,6533722710,6179133560,2837319441,6415232215,5145892733
43,98,36,8,38,41,47,78,72,36,72,86,69,95,69,58,33,49,63,41,cat_1,cat_0,cat_1,cat_2,cat_0,cat_1,cat_2,cat_1,cat_0,cat_2,cat_1,cat_3,cat_2,cat_1,cat_0,cat_0,cat_3,cat_3,cat_1,cat_1,false,true,false,true,true,true,true,true,false,false,1285475900,3128371979,3661872630,4885461449,7140141662,6023769239,2930832538,4443719864,6893394287,5260215070
82,65,18,1,99,56,94,100,21,75,56,83,39,43,31,23,92,4,100,66,cat_1,cat_3,cat_0,cat_2,cat_1,cat_1,cat_3,cat_1,cat_0,cat_0,cat_2,cat_2,cat_1,cat_1,cat_2,cat_1,cat_2,cat_3,cat_3,cat_0,true,true,true,true,false,false,true,true,false,true,3103387591,9263334486,3895323522,1986488396,3729608991,9073690298,3051672576,7872632014,9887902939,6990827400
10,45,13,41,39,38,90,93,39,23,63,19,71,62,32,18,1,8,91,99,cat_2,cat_1,cat_3,cat_3,cat_3,cat_1,cat_2,cat_2,cat_3,cat_2,cat_1,cat_1,cat_1,cat_1,cat_0,cat_2,cat_1,cat_0,cat_3,cat_0,true,false,true,false,true,true,true,false,true,false,3046807473,7845730816,6097562420,6241013903,2718735457,6041486461,9364559987,5608239886,3706803605,7842145824
79,42,56,61,16,62,53,81,9,2,69,11,88,47,84,25,65,22,62,58,cat_0,cat_3,cat_3,cat_2,cat_0,cat_1,cat_0,cat_1,cat_0,cat_1,cat_1,cat_2,cat_3,cat_0,cat_3,cat_2,cat_0,cat_1,cat_1,cat_1,true,true,false,true,false,false,true,true,false,false,8824810728,6632786059,9940744129,9775323573,4283366364,7105762510,2466509429,1091250570,1011121391,2797277177
44,51,38,54,39,76,75,74,22,62,40,49,38,20,8,22,26,78,96,31,cat_1,cat_3,cat_2,cat_1,cat_2,cat_1,cat_2,cat_1,cat_0,cat_0,cat_0,cat_1,cat_2,cat_3,cat_0,cat_2,cat_1,cat_0,cat_0,cat_2,false,false,false,true,false,true,false,false,true,false,7887454015,3871449355,6672971952,7195010572,2766905929,5575279447,9957993926,1161207651,5736132213,6661667949
75,57,52,80,80,5,50,24,36,86,69,14,62,40,38,51,72,15,44,97,cat_1,cat_1,cat_1,cat_0,cat_1,cat_2,cat_2,cat_3,cat_2,cat_0,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_2,cat_1,cat_0,cat_3,true,true,false,true,true,true,true,true,false,true,4093927353,4305151802,2563620625,2338592994,3340179535,2676332237,6956381902,9475751138,1329086552,7005663499
16,69,56,12,72,81,95,71,38,66,5,19,19,81,74,45,52,70,40,46,cat_0,cat_3,cat_3,cat_0,cat_1,cat_0,cat_1,cat_3,cat_3,cat_2,cat_3,cat_2,cat_3,cat_3,cat_0,cat_3,cat_3,cat_2,cat_0,cat_3,true,true,true,true,true,false,true,true,true,true,5143601015,7922903571,6811845999,1282541215,2587031485,1845024291,7000724669,6026278275,3890254623,4137769053
53,98,9,84,11,40,56,24,19,99,99,7,0,26,46,61,80,19,49,29,cat_3,cat_3,cat_1,cat_2,cat_1,cat_1,cat_2,cat_2,cat_2,cat_0,cat_0,cat_3,cat_0,cat_3,cat_3,cat_1,cat_1,cat_3,cat_3,cat_1,true,true,false,true,true,true,true,true,false,false,7661714036,8666733056,8059283039,9128619336,7555987682,5483697423,1701809599,6274953412,5984877913,7253026157
37,8,26,42,51,100,65,86,57,31,57,47,16,15,1,15,88,39,41,15,cat_0,cat_1,cat_1,cat_1,cat_2,cat_1,cat_3,cat_2,cat_1,cat_1,cat_0,cat_2,cat_3,cat_0,cat_3,cat_2,cat_0,cat_3,cat_2,cat_1,true,false,false,true,false,false,false,false,true,true,1747594598,2028419178,7161887654,1439684923,4476977476,9343882156,3204492170,1896948608,9296952843,7356505604
66,45,19,82,83,37,71,58,47,85,75,1,86,77,37,65,53,37,12,14,cat_1,cat_3,cat_3,cat_1,cat_2,cat_3,cat_2,cat_3,cat_0,cat_1,cat_2,cat_0,cat_0,cat_1,cat_2,cat_3,cat_1,cat_1,cat_2,cat_2,true,false,false,false,true,true,false,true,true,true,5059856803,4445036690,3609306918,7806627642,8174574501,1690645715,6941453636,3527419573,5013435308,1081894157
34,63,62,53,5,22,38,83,6,14,38,32,58,3,90,61,12,42,99,66,cat_3,cat_3,cat_2,cat_2,cat_2,cat_1,cat_1,cat_2,cat_3,cat_0,cat_0,cat_2,cat_3,cat_1,cat_3,cat_2,cat_2,cat_1,cat_2,cat_3,false,false,false,false,false,true,true,false,false,false,4981162709,4400375121,3638004917,6124524953,3542460948,5547153615,3013726408,1169423090,8222672640,4688874429
59,14,97,74,14,80,51,62,5,69,21,65,82,49,20,35,64,65,70,17,cat_3,cat_1,cat_2,cat_0,cat_3,cat_0,cat_3,cat_1,cat_2,cat_3,cat_2,cat_3,cat_2,cat_2,cat_0,cat_0,cat_2,cat_3,cat_0,cat_0,true,false,false,true,true,false,true,true,false,true,9867033531,9653170727,8595117808,9701124157,1655309996,8573253468,3019881954,9902646129,6698782429,1978129613
44,19,89,28,87,58,68,38,24,6,3,84,4,5,71,34,21,35,48,30,cat_3,cat_3,cat_2,cat_1,cat_3,cat_1,cat_3,cat_1,cat_0,cat_1,cat_1,cat_2,cat_2,cat_0,cat_2,cat_3,cat_1,cat_2,cat_3,cat_2,true,false,true,false,false,false,true,true,true,false,8883347746,2781059955,2520951430,6029602202,4899954649,5904549351,7672783429,4024387956,8175701578,2606932486
81,34,36,41,24,74,48,26,92,64,68,28,30,46,97,60,8,49,96,51,cat_1,cat_1,cat_2,cat_2,cat_3,cat_1,cat_1,cat_2,cat_2,cat_2,cat_3,cat_1,cat_1,cat_1,cat_1,cat_3,cat_0,cat_0,cat_1,cat_1,true,true,true,false,false,false,false,true,true,false,7569483583,5421469404,3285711315,9183094343,3605574155,2720232139,8632738114,3157871772,3952353858,6731753976
53,75,48,25,30,72,38,85,78,31,4,78,96,69,54,7,22,100,72,51,cat_0,cat_3,cat_3,cat_0,cat_2,cat_0,cat_0,cat_1,cat_1,cat_3,cat_3,cat_1,cat_3,cat_2,cat_1,cat_1,cat_0,cat_1,cat_1,cat_3,true,false,true,false,true,false,true,false,false,true,8637054063,2866880637,9500202174,2243926818,1596797966,5022291709,8861074988,3966074842,5298510034,1779207743
37,12,81,82,10,63,10,69,45,76,12,96,70,48,37,58,52,63,53,26,cat_2,cat_3,cat_1,cat_3,cat_3,cat_3,cat_1,cat_2,cat_2,cat_1,cat_0,cat_0,cat_3,cat_3,cat_1,cat_0,cat_1,cat_3,cat_3,cat_0,false,true,false,false,false,true,false,true,true,false,5627089539,3309532585,2373734195,9787917773,6665083627,9607264095,3266081872,9046562688,9373674762,2681647594
53,87,47,50,20,39,91,40,72,30,36,86,96,85,74,96,86,51,81,19,cat_2,cat_0,cat_1,cat_2,cat_1,cat_3,cat_2,cat_0,cat_1,cat_1,cat_0,cat_2,cat_3,cat_0,cat_0,cat_3,cat_0,cat_3,cat_0,cat_1,true,true,true,true,false,true,true,true,true,true,8948932318,9376904748,2694692634,5937042404,9630715114,1753466113,6704425036,7654944303,4094544055,3687918862
72,14,20,11,95,66,77,75,57,20,53,64,8,92,83,6,10,63,84,61,cat_1,cat_1,cat_0,cat_2,cat_3,cat_0,cat_3,cat_0,cat_1,cat_3,cat_0,cat_2,cat_3,cat_1,cat_0,cat_2,cat_0,cat_0,cat_1,cat_2,false,true,true,false,true,true,false,false,true,false,3762726862,2560853411,5892131040,2183718471,4151306650,5094175507,3943798964,2857988998,7193903814,3684614942
52,72,55,6,50,60,78,39,43,22,22,5,6,5,87,68,72,75,3,35,cat_1,cat_0,cat_0,cat_1,cat_2,cat_3,cat_2,cat_2,cat_3,cat_2,cat_0,cat_3,cat_2,cat_0,cat_0,cat_0,cat_2,cat_0,cat_2,cat_1,true,false,true,false,false,true,false,false,false,true,9304642424,9412213397,7102243001,7377340227,4754296022,3632685097,9441645612,7641395594,7405892385,4527781279
4,99,39,82,67,43,95,45,69,82,23,39,27,64,58,82,42,18,97,77,cat_0,cat_2,cat_2,cat_3,cat_2,cat_1,cat_3,cat_1,cat_3,cat_0,cat_3,cat_1,cat_1,cat_3,cat_1,cat_2,cat_0,cat_0,cat_0,cat_1,true,true,true,true,true,false,true,true,true,true,1339274334,1811440906,5264348085,6326044978,9360640421,2127825134,9590632844,1000266771,8645514072,5991334365
52,93,59,66,95,30,40,81,100,75,46,38,2,15,16,64,3,1,53,27,cat_1,cat_1,cat_1,cat_2,cat_3,cat_3,cat_2,cat_3,cat_2,cat_3,cat_2,cat_0,cat_3,cat_2,cat_2,cat_3,cat_3,cat_0,cat_0,cat_0,false,true,true,true,false,true,true,true,false,false,1615603482,9221395957,3072902525,6537237921,8931825927,3079925975,9075815234,6330757033,9312648672,6053732563
19,14,60,3,98,8,13,100,79,83,75,99,22,26,52,79,56,58,78,32,cat_1,cat_1,cat_2,cat_1,cat_1,cat_2,cat_1,cat_3,cat_2,cat_0,cat_3,cat_0,cat_2,cat_0,cat_2,cat_2,cat_1,cat_2,cat_0,cat_1,false,false,true,false,true,false,false,false,true,true,9856666714,5294418846,2070211347,8501446143,3488123936,7249301778,3941762812,5965152609,3264864641,1076557982
25,23,67,65,92,25,10,45,38,40,97,70,64,16,46,7,42,80,63,83,cat_0,cat_3,cat_3,cat_0,cat_1,cat_3,cat_3,cat_0,cat_3,cat_1,cat_2,cat_2,cat_3,cat_0,cat_0,cat_2,cat_1,cat_3,cat_3,cat_1,false,true,false,true,true,false,false,true,true,true,7423853938,5850386795,6735394152,8670534520,4319858502,7271323044,4135943356,5559009873,7851418849,5720282686
0,89,69,67,65,70,49,87,48,65,43,88,80,86,73,81,16,21,18,74,cat_1,cat_0,cat_3,cat_1,cat_2,cat_1,cat_2,cat_2,cat_0,cat_2,cat_2,cat_3,cat_2,cat_1,cat_0,cat_1,cat_0,cat_2,cat_3,cat_2,true,true,false,false,true,false,false,true,false,true,9489237567,2888117410,3942135543,6789462634,1304201072,3735912345,6808871089,3478386657,8053177929,6776805176
61,24,28,30,17,4,78,73,65,32,37,23,91,90,32,31,68,56,86,16,cat_0,cat_2,cat_1,cat_2,cat_3,cat_0,cat_0,cat_1,cat_2,cat_0,cat_1,cat_2,cat_1,cat_3,cat_1,cat_2,cat_1,cat_3,cat_0,cat_2,false,false,false,false,true,true,true,false,false,true,2488766512,2640647688,2972884479,5879887573,6913242576,1231096078,7434102896,2568834607,3822643075,6477390423
79,72,46,73,80,46,54,68,4,1,96,25,91,63,58,50,43,17,25,85,cat_3,cat_1,cat_2,cat_1,cat_1,cat_0,cat_0,cat_3,cat_1,cat_3,cat_3,cat_2,cat_1,cat_1,cat_0,cat_1,cat_1,cat_3,cat_0,cat_3,false,false,true,false,false,false,true,false,true,false,4460930948,7188537997,9560865392,3618109472,7517442985,2521825239,9973077701,8478451023,8053687795,8779162904
65,53,36,10,21,68,33,82,70,76,20,100,62,97,72,63,69,26,50,4,cat_0,cat_0,cat_1,cat_1,cat_1,cat_1,cat_1,cat_1,cat_0,cat_3,cat_3,cat_0,cat_0,cat_3,cat_3,cat_3,cat_3,cat_0,cat_1,cat_1,true,true,false,true,true,false,false,true,false,true,2127504350,3330332918,5054061739,4144005031,5501624492,2099988352,3288491160,2411724922,8826337314,7895709660
55,85,36,23,10,9,90,89,86,91,42,52,85,59,0,14,29,46,80,29,cat_1,cat_2,cat_2,cat_1,cat_0,cat_1,cat_2,cat_1,cat_0,cat_0,cat_3,cat_0,cat_1,cat_0,cat_0,cat_3,cat_2,cat_2,cat_0,cat_3,true,false,true,true,true,true,false,true,true,true,5672009834,4797817362,4371136238,9417713683,6620948904,6935179186,3967191996,9788353453,2826143788,8075021159
71,95,3,29,86,44,59,95,3,91,70,4,44,6,56,28,7,59,43,74,cat_0,cat_3,cat_1,cat_1,cat_0,cat_0,cat_2,cat_0,cat_2,cat_1,cat_0,cat_1,cat_3,cat_2,cat_0,cat_0,cat_2,cat_3,cat_0,cat_3,true,false,true,true,true,true,false,false,false,false,5015690004,5014516109,9976676399,2789832496,6777465681,2908873475,5355997188,3228559370,8572212813,1540951738
91,50,59,60,38,0,38,24,44,11,54,61,49,36,72,21,47,16,13,76,cat_1,cat_2,cat_1,cat_1,cat_2,cat_2,cat_0,cat_3,cat_2,cat_0,cat_0,cat_0,cat_1,cat_3,cat_2,cat_2,cat_3,cat_3,cat_2,cat_3,false,false,true,true,false,true,true,true,false,true,3880284919,2412006478,8096849129,7731192562,8794366874,8206304595,2030180723,6446170118,5899740100,8501184445
28,95,47,68,65,22,12,47,85,15,45,86,61,60,25,35,65,45,70,49,cat_2,cat_0,cat_2,cat_0,cat_0,cat_2,cat_1,cat_0,cat_3,cat_0,cat_2,cat_2,cat_2,cat_2,cat_0,cat_2,cat_0,cat_0,cat_3,cat_3,false,false,true,false,true,false,true,true,true,false,1745171703,6506101648,8429345122,3063890460,7764238420,9195665877,3475114887,2246945903,9332821053,1057922573
4,16,45,50,65,4,29,46,0,39,94,79,80,42,28,18,26,9,39,72,cat_1,cat_1,cat_0,cat_1,cat_0,cat_2,cat_1,cat_0,cat_1,cat_2,cat_3,cat_1,cat_1,cat_0,cat_1,cat_2,cat_2,cat_3,cat_2,cat_2,false,false,true,false,true,true,true,true,false,false,4762718360,5010756502,8144744110,7153751523,9751353062,1178590128,4772345879,7184990985,1167413171,1650006733
95,75,38,36,0,60,58,16,51,30,15,79,12,31,50,62,29,71,13,24,cat_1,cat_0,cat_1,cat_0,cat_2,cat_1,cat_0,cat_1,cat_3,cat_0,cat_1,cat_2,cat_3,cat_1,cat_3,cat_0,cat_3,cat_2,cat_3,cat_0,false,true,false,false,true,true,true,true,true,true,2581751332,6151019679,7626243099,8336643421,3378560429,2590466695,5532397562,6481243915,2725273956,6954716665
58,77,95,44,63,20,72,36,51,53,65,83,84,36,24,19,53,75,56,28,cat_2,cat_0,cat_0,cat_3,cat_1,cat_2,cat_0,cat_2,cat_0,cat_2,cat_1,cat_2,cat_2,cat_3,cat_0,cat_1,cat_0,cat_2,cat_0,cat_1,false,true,true,true,false,true,false,false,true,false,4229345907,1023024521,8351564400,9194043658,2683691297,7396617685,2344172831,8376342276,5091195847,6714271897
96,18,31,58,8,41,91,80,10,96,62,44,61,46,94,45,1,34,30,39,cat_2,cat_3,cat_0,cat_1,cat_0,cat_1,cat_0,cat_3,cat_1,cat_0,cat_2,cat_2,cat_1,cat_3,cat_2,cat_3,cat_2,cat_1,cat_0,cat_3,true,true,true,true,true,false,true,true,false,false,5820733095,8446974851,5918002085,4819174435,4290171243,2061970610,6684603359,2481689766,3096655204,3628721099
84,50,66,84,46,12,78,35,22,64,81,89,45,44,43,17,78,1,63,15,cat_2,cat_2,cat_2,cat_2,cat_0,cat_0,cat_3,cat_3,cat_1,cat_2,cat_3,cat_1,cat_3,cat_0,cat_0,cat_0,cat_0,cat_1,cat_2,cat_2,false,true,false,true,true,false,true,true,false,true,4248212129,2360792389,8551867802,3974004473,5985842633,3198966903,4848767433,4415841030,8678278505,6650151874
95,24,1,67,86,21,61,93,21,90,18,84,51,13,41,19,47,89,73,0,cat_0,cat_1,cat_3,cat_3,cat_3,cat_2,cat_1,cat_0,cat_0,cat_3,cat_2,cat_3,cat_0,cat_0,cat_1,cat_1,cat_3,cat_1,cat_3,cat_0,true,false,true,true,false,false,true,true,true,true,9876470817,8647399457,6433914641,8957442650,8204401421,1080676646,8329723826,1711738320,2993571860,3089947971
66,69,1,29,63,46,20,24,80,37,43,30,45,32,40,100,26,51,49,60,cat_1,cat_1,cat_1,cat_2,cat_1,cat_1,cat_0,cat_1,cat_3,cat_2,cat_0,cat_2,cat_2,cat_1,cat_0,cat_3,cat_0,cat_3,cat_0,cat_0,true,true,true,false,false,true,true,false,true,false,2185491227,6004852914,7248082865,1545663194,7624498470,5334422323,9183258734,1914296595,6843321832,4063445675
36,67,16,25,10,74,13,53,18,17,85,52,54,72,48,18,25,42,63,31,cat_2,cat_0,cat_2,cat_2,cat_0,cat_2,cat_2,cat_1,cat_3,cat_2,cat_2,cat_2,cat_3,cat_3,cat_0,cat_2,cat_3,cat_1,cat_1,cat_2,false,false,true,true,true,false,true,false,false,false,7461327401,9335861339,9765608546,4811498685,1433507724,1669198653,1011860330,8622754811,2408861977,2516675976
69,21,80,73,53,30,74,76,16,33,72,14,38,8,64,91,32,40,34,95,cat_0,cat_2,cat_0,cat_3,cat_3,cat_0,cat_3,cat_1,cat_2,cat_0,cat_0,cat_2,cat_3,cat_1,cat_0,cat_3,cat_1,cat_1,cat_2,cat_3,true,true,true,true,true,false,false,true,true,true,1669472124,2494403277,4955384204,5576928016,5339802750,2626311473,7334311773,7922064708,8313099576,8096336871
43,72,67,38,85,60,48,46,46,65,75,72,12,25,50,62,60,98,38,12,cat_3,cat_1,cat_2,cat_1,cat_2,cat_1,cat_1,cat_2,cat_1,cat_0,cat_1,cat_0,cat_2,cat_2,cat_2,cat_2,cat_2,cat_1,cat_2,cat_3,true,true,true,false,false,true,false,false,true,false,5325131959,4547493598,1708695963,1077195600,8826563843,8627635235,5325436511,7988401264,5333627320,1309038474
29,22,19,43,91,90,91,59,34,91,0,48,100,92,41,18,7,71,94,89,cat_3,cat_3,cat_1,cat_1,cat_1,cat_2,cat_0,cat_2,cat_3,cat_0,cat_2,cat_0,cat_0,cat_1,cat_2,cat_0,cat_2,cat_2,cat_3,cat_1,true,false,true,true,false,false,false,true,true,false,1074173241,9617180222,2461775208,1078248265,6456456739,5481536016,3453690627,4430121165,1001848318,4816247795
8,25,68,75,42,65,63,89,10,59,44,9,65,44,16,92,50,46,92,11,cat_2,cat_1,cat_1,cat_2,cat_0,cat_2,cat_3,cat_2,cat_0,cat_0,cat_1,cat_1,cat_0,cat_1,cat_2,cat_1,cat_1,cat_3,cat_0,cat_0,false,false,false,false,true,false,true,true,false,false,2852149425,3314033482,7369312476,5715220038,9006552278,5011555611,6032647033,5302289136,7334595504,9558946083
75,32,2,17,71,81,27,58,79,91,62,39,44,19,41,39,34,70,75,82,cat_1,cat_2,cat_1,cat_3,cat_1,cat_1,cat_3,cat_2,cat_3,cat_3,cat_1,cat_1,cat_0,cat_0,cat_3,cat_2,cat_0,cat_0,cat_0,cat_2,false,false,true,true,false,true,false,false,true,false,4493521422,5379897902,3352598323,5530239982,7856628660,9434996619,2777359427,9471821763,8069254085,2035416579
36,47,21,74,100,68,90,12,13,41,27,33,58,83,5,6,18,56,26,81,cat_3,cat_2,cat_1,cat_2,cat_1,cat_0,cat_1,cat_1,cat_3,cat_2,cat_2,cat_3,cat_2,cat_2,cat_2,cat_0,cat_0,cat_0,cat_1,cat_1,true,true,false,true,true,true,false,false,true,true,8578661770,9456489213,1630788892,7476683264,3875775318,4915748885,7778447935,9390782145,4655350939,1126392403
15,100,6,68,50,7,56,10,22,50,86,28,7,44,5,11,49,74,92,21,cat_0,cat_1,cat_2,cat_3,cat_1,cat_3,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_0,cat_3,cat_2,cat_2,cat_2,cat_2,cat_0,cat_0,true,true,false,true,false,false,false,true,true,true,2630988178,8358531378,9839883515,7065001588,8259839817,7880246685,4605350616,2335137291,2498133484,6575305810
31,37,0,46,55,1,38,1,58,81,37,95,8,91,69,1,55,81,36,59,cat_1,cat_1,cat_3,cat_1,cat_0,cat_1,cat_2,cat_1,cat_3,cat_3,cat_2,cat_1,cat_2,cat_2,cat_2,cat_2,cat_3,cat_1,cat_3,cat_0,false,false,true,false,false,true,false,true,true,true,6131029033,1477912476,9555538085,6425435822,7459046616,8281253751,1454626437,2301275712,4380139085,6720440887
5,3,26,79,59,96,2,54,30,56,53,42,60,36,70,47,76,1,66,49,cat_2,cat_1,cat_0,cat_1,cat_1,cat_3,cat_2,cat_1,cat_1,cat_2,cat_3,cat_0,cat_0,cat_3,cat_0,cat_1,cat_3,cat_2,cat_2,cat_3,true,true,false,false,true,false,true,false,true,false,8534233624,7282795955,3972746461,1685113201,1775538094,2094461543,2491703912,3731481063,2024751980,8354004283
4,56,98,66,43,69,94,85,75,14,29,78,51,25,74,36,25,21,91,31,cat_0,cat_2,cat_3,cat_2,cat_1,cat_1,cat_0,cat_1,cat_0,cat_3,cat_2,cat_0,cat_3,cat_2,cat_3,cat_1,cat_3,cat_3,cat_3,cat_0,false,true,false,false,false,false,false,true,false,false,4996005632,8865098615,8812594001,9152827034,3782589177,9794890183,4100487943,8731488804,2621886135,2541593248
88,52,59,45,77,29,74,56,49,81,58,43,27,74,43,36,37,69,49,47,cat_2,cat_1,cat_1,cat_0,cat_3,cat_0,cat_0,cat_0,cat_1,cat_3,cat_2,cat_2,cat_1,cat_3,cat_3,cat_3,cat_0,cat_3,cat_2,cat_1,true,false,false,true,false,false,false,true,true,false,9458417765,5011969702,4279874058,4824785440,3671080824,5533939035,4043103348,4384931311,3306035526,7174111200
65,49,45,40,3,86,36,57,13,28,21,2,68,57,77,92,3,61,72,11,cat_2,cat_0,cat_1,cat_2,cat_0,cat_2,cat_3,cat_0,cat_2,cat_2,cat_0,cat_1,cat_2,cat_1,cat_3,cat_1,cat_3,cat_1,cat_3,cat_0,true,true,true,false,false,false,true,true,false,false,2201934480,5222204278,1275235655,7690076796,8485378831,6811316336,1373970134,8541299043,3745331862,5612938718
25,40,100,98,41,40,86,94,96,54,12,18,72,15,52,65,67,24,8,14,cat_0,cat_1,cat_0,cat_1,cat_3,cat_0,cat_1,cat_3,cat_2,cat_1,cat_1,cat_1,cat_3,cat_0,cat_1,cat_3,cat_1,cat_2,cat_2,cat_2,true,true,true,true,false,true,false,true,false,true,2326929411,5282867186,4049831665,1825647297,7462456413,9326131037,5808848219,1693273295,7539976503,3420060565
55,70,46,74,39,18,100,77,5,3,36,70,46,32,59,81,1,35,77,34,cat_2,cat_0,cat_1,cat_0,cat_3,cat_3,cat_2,cat_3,cat_2,cat_2,cat_2,cat_0,cat_3,cat_2,cat_3,cat_0,cat_0,cat_0,cat_2,cat_2,false,false,true,false,true,false,false,false,false,false,9598107343,3205431800,4929174727,9767114917,2480993433,7344584902,1156007937,7214928883,1153059100,4391846559
73,74,70,92,61,73,37,67,35,22,64,94,50,6,37,24,100,51,55,33,cat_0,cat_1,cat_0,cat_0,cat_1,cat_2,cat_3,cat_0,cat_1,cat_1,cat_3,cat_2,cat_0,cat_1,cat_1,cat_2,cat_1,cat_1,cat_2,cat_0,true,true,false,true,true,false,false,false,true,false,4348437622,8841988251,4554851186,7480965651,1974924695,9258660491,3480014932,9600722708,8817921344,8087908389
6,39,4,94,94,36,9,56,25,9,59,12,64,36,91,0,35,42,81,3,cat_1,cat_1,cat_1,cat_3,cat_3,cat_3,cat_0,cat_1,cat_3,cat_2,cat_0,cat_2,cat_1,cat_0,cat_1,cat_0,cat_3,cat_3,cat_0,cat_1,true,false,false,false,false,false,true,false,true,false,8765077966,3405369219,8242148847,8294254246,6514679839,5956221217,7792167602,9442562617,2840464804,2843649649
1,81,62,67,81,71,17,45,97,16,16,44,38,34,95,59,91,59,19,2,cat_1,cat_3,cat_2,cat_2,cat_1,cat_1,cat_2,cat_3,cat_3,cat_1,cat_2,cat_0,cat_3,cat_1,cat_3,cat_0,cat_1,cat_1,cat_0,cat_1,true,true,false,true,true,true,false,false,true,true,4853263098,9410788494,7920939653,6105420833,6298610205,6811739428,5854267775,1316693267,5832761632,2858664178
61,63,23,26,33,31,75,37,96,61,90,10,82,9,31,67,8,98,95,49,cat_3,cat_1,cat_2,cat_2,cat_1,cat_3,cat_3,cat_1,cat_0,cat_0,cat_1,cat_1,cat_1,cat_1,cat_0,cat_0,cat_2,cat_2,cat_0,cat_3,true,true,true,true,false,true,true,true,true,true,4969398185,4330916082,9285053299,7368767567,9972931066,4402960604,4407433819,6447493192,1516624468,4759933640
